0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
-0.011624, 0.011187, -0.009620, 0.012229, 0.010693, -0.009583, -0.003448, 0.001804, -0.001894, 0.004589, -0.008125, 0.011485, 0.000000, 0.000000, 0.004195, 0.005316, -0.005485, -0.009386, 0.003832, -0.020800, 0.006705, 0.006857, -0.006644, 0.024047, -0.023975, -0.012480, 0.013729, -0.024214, 0.000000, 0.000000, -0.008586, 0.035635, 0.008766, -0.004760, -0.004924, 0.009453, -0.006600, 0.004505, 0.007770, 0.003259, -0.001325, 0.001480, -0.012011, -0.000152, 0.000000, 0.000000, -0.005565, -0.003858, 0.010804, -0.011517, -0.006761, 0.013364, 0.000494, -0.001824, 0.002583, -0.000862, -0.007294, -0.001559, 0.011319, -0.007690, 0.000000, 0.000000, -0.000431, 0.000100, -0.013918, 0.005787, 0.018939, -0.005630, 0.004600, 0.000115, -0.009084, 0.002074, 0.001212, 0.003280, -0.011505, 0.008805, 0.000000, 0.000000, 0.009219, 0.003624, 0.005421, -0.010311, -0.001670, -0.004999, 0.003807, 0.018252, 0.011395, -0.003011, 0.020803, 0.010599, -0.017132, -0.002413, 0.000000, 0.000000, -0.020604, -0.001970, -0.021767, -0.001581, 0.004015, -0.000423, 0.014123, 0.003350, 0.006833, 0.005599, -0.009841, -0.001494, -0.006102, 0.005924, 0.000000, 0.000000, -0.001882, -0.000750, -0.014370, 0.023233, 0.013314, 0.015580, 0.007655, -0.018889, 0.019490, 0.001959, -0.027054, -0.000926, -0.008018, 0.004274, 0.000000, 0.000000, 0.005049, 0.007656, 0.001236, 0.005734, -0.007455, 0.001133, 0.010233, 0.008367, 0.000124, 0.002880, -0.003091, -0.007608, -0.015965, -0.006084, 0.000000, 0.000000, 0.002748, 0.000582, 0.012863, -0.002494, -0.009159, -0.002400, -0.005007, 0.006661, -0.018242, -0.018831, 0.009989, 0.002347, 0.001161, 0.005940, 0.000000, 0.000000, -0.013975, -0.005128, 
-0.018594, 0.030505, -0.003296, 0.018128, 0.029657, -0.036660, -0.012305, -0.010432, -0.010183, 0.013045, -0.006450, 0.013874, 0.000000, 0.000000, 0.006624, 0.000069, -0.006804, -0.005746, 0.002726, -0.026439, 0.023304, 0.021363, -0.000547, 0.020803, -0.021210, -0.060671, 0.038854, -0.038630, 0.000000, 0.000000, -0.005501, 0.032612, -0.001385, -0.010767, 0.000528, 0.013013, -0.012247, 0.006181, 0.004040, 0.003725, 0.008482, 0.008416, -0.017799, -0.005050, 0.000000, 0.000000, 0.003602, -0.011107, 0.010416, -0.005769, -0.001561, 0.015994, -0.006951, -0.010418, 0.005045, -0.012012, -0.001407, 0.015255, 0.007159, -0.003070, 0.000000, 0.000000, -0.016554, -0.004004, -0.029380, 0.013779, -0.002345, 0.004612, 0.015184, -0.017221, 0.013667, -0.000256, -0.003052, 0.000845, -0.035409, 0.019488, 0.000000, 0.000000, 0.019365, 0.015400, 0.017702, -0.027131, 0.003579, -0.008099, 0.014800, 0.037174, 0.012078, -0.002126, 0.019821, -0.003035, -0.006104, -0.002502, 0.000000, 0.000000, -0.021671, -0.009070, -0.002619, -0.004354, 0.009424, -0.006677, -0.000004, 0.006218, 0.003166, 0.016670, -0.011285, -0.005764, -0.000432, 0.003203, 0.000000, 0.000000, 0.001223, 0.004870, -0.013966, 0.029215, 0.015146, 0.021846, -0.000385, -0.023191, 0.017706, -0.005134, -0.004232, -0.000508, 0.006264, -0.003355, 0.000000, 0.000000, -0.002858, 0.005998, -0.014771, 0.012638, -0.008772, 0.002561, 0.007635, 0.016831, 0.008181, -0.004072, 0.004005, -0.007052, -0.019949, -0.010002, 0.000000, 0.000000, 0.001576, -0.004294, 0.021419, 0.002270, -0.014652, -0.004289, -0.005746, 0.005238, -0.005258, -0.028546, -0.013173, 0.003566, -0.002718, 0.002402, 0.000000, 0.000000, -0.010229, -0.008476, 
-0.002005, 0.021225, 0.005984, 0.020484, 0.012276, -0.026820, -0.022215, -0.011921, -0.006352, 0.007021, -0.002972, 0.021987, 0.000000, 0.000000, 0.007466, -0.004353, -0.002916, -0.009415, 0.009312, -0.042374, 0.033829, 0.021840, -0.008036, 0.035404, -0.034881, -0.065870, 0.031328, -0.029323, 0.000000, 0.000000, 0.007390, 0.032141, 0.003449, -0.007912, -0.003370, 0.013138, -0.016696, 0.002609, 0.007114, 0.005428, 0.005759, 0.013041, -0.023987, -0.006040, 0.000000, 0.000000, 0.008702, -0.009138, 0.004884, -0.001138, -0.005574, 0.016436, 0.007590, -0.013255, 0.009447, -0.012073, -0.013233, 0.024642, 0.001891, -0.006336, 0.000000, 0.000000, -0.030436, 0.000339, -0.027551, 0.023120, -0.003349, 0.007254, 0.012618, -0.023342, 0.005704, 0.003185, 0.004431, 0.002316, -0.036670, 0.018557, 0.000000, 0.000000, 0.015250, 0.008965, 0.024247, -0.023787, 0.000956, -0.000876, 0.018649, 0.023061, 0.016008, -0.011998, 0.017109, 0.003777, -0.004883, -0.002835, 0.000000, 0.000000, -0.023600, -0.007215, 0.002486, -0.013106, 0.019151, 0.000012, -0.000772, 0.004295, -0.004232, 0.026786, -0.010426, -0.017613, 0.015109, -0.001985, 0.000000, 0.000000, 0.001687, 0.003817, -0.012914, 0.035579, 0.012463, 0.020750, 0.004330, -0.020048, 0.017945, 0.000082, -0.009671, -0.009639, 0.009407, 0.007256, 0.000000, 0.000000, -0.004064, 0.009534, -0.014555, 0.014638, -0.026186, 0.005524, 0.005457, 0.015680, 0.011972, 0.002817, -0.001835, -0.002091, -0.032869, -0.009045, 0.000000, 0.000000, 0.001433, 0.005887, 0.032105, 0.003215, -0.015958, -0.006645, -0.011517, -0.001788, 0.001132, -0.034808, -0.003950, 0.017913, -0.007883, -0.001628, 0.000000, 0.000000, -0.014707, -0.011051, 
0.003606, -0.004117, 0.014939, 0.021732, 0.024770, -0.012608, -0.026899, -0.009707, -0.008898, 0.003903, -0.009254, 0.016409, 0.000000, 0.000000, 0.014101, -0.006869, 0.000869, -0.001653, 0.010102, -0.036735, 0.031228, -0.012828, 0.002743, 0.032334, -0.027165, -0.052431, 0.032029, -0.023680, 0.000000, 0.000000, -0.001817, 0.029759, 0.007696, -0.015402, -0.000906, 0.010751, -0.018231, 0.004105, -0.000257, 0.008710, 0.006182, 0.013593, -0.026122, -0.009669, 0.000000, 0.000000, 0.016711, -0.001900, 0.006751, -0.004313, -0.012165, 0.014044, 0.015249, -0.012423, 0.017257, -0.005677, -0.023255, 0.035363, -0.002219, -0.009427, 0.000000, 0.000000, -0.041811, -0.002868, -0.030547, 0.024694, -0.010745, 0.009176, 0.011160, -0.011428, 0.004750, 0.009045, 0.006948, 0.001595, -0.042647, 0.013707, 0.000000, 0.000000, 0.025452, -0.000146, 0.023201, -0.024767, 0.005105, 0.012485, 0.017879, 0.024205, 0.011654, -0.022301, 0.020581, 0.004295, -0.004483, -0.004027, 0.000000, 0.000000, -0.023690, -0.006173, 0.002650, -0.015969, 0.025833, 0.004326, 0.001754, 0.012627, -0.006356, 0.030805, -0.017271, -0.013548, 0.018131, -0.010848, 0.000000, 0.000000, -0.007356, 0.015137, -0.015648, 0.048340, 0.010838, 0.013207, -0.006400, -0.020399, 0.026285, 0.004560, -0.012401, -0.005943, -0.000619, -0.001112, 0.000000, 0.000000, -0.007160, 0.016214, -0.015182, 0.015231, -0.034137, 0.007146, 0.010068, 0.012418, 0.006257, -0.000035, -0.003631, -0.003915, -0.034771, -0.003916, 0.000000, 0.000000, 0.008022, 0.008930, 0.042439, 0.001911, -0.019818, -0.002643, -0.003629, 0.013615, 0.000873, -0.036744, -0.001691, 0.011475, -0.005231, 0.000598, 0.000000, 0.000000, -0.013928, -0.019416, 
0.009878, -0.003652, 0.013523, 0.017518, 0.015393, -0.008451, -0.013663, -0.017816, -0.000130, -0.006754, -0.012754, 0.025364, 0.000000, 0.000000, 0.022502, -0.007630, -0.001398, 0.005258, 0.005065, -0.044887, 0.044030, -0.018175, -0.001289, 0.036908, -0.043422, -0.044807, 0.031206, -0.025334, 0.000000, 0.000000, 0.007431, 0.026842, 0.007268, -0.012863, -0.006231, 0.013536, -0.018219, 0.005740, 0.002721, 0.012477, 0.008445, 0.012362, -0.034402, -0.004504, 0.000000, 0.000000, 0.022991, -0.003870, 0.010682, -0.007119, -0.014910, 0.015709, 0.016971, -0.008324, 0.018649, -0.007201, -0.027440, 0.033017, 0.000399, -0.015056, 0.000000, 0.000000, -0.048559, 0.009116, -0.027909, 0.020574, -0.011897, 0.008022, 0.007545, -0.013345, 0.004625, 0.010854, 0.008439, -0.000658, -0.044230, 0.006443, 0.000000, 0.000000, 0.025047, -0.002841, 0.023986, -0.014408, 0.008225, 0.014715, 0.009190, 0.015313, 0.018080, -0.019546, 0.003376, 0.007055, -0.010283, -0.010340, 0.000000, 0.000000, -0.022509, -0.005608, 0.001414, -0.008074, 0.013896, 0.018878, 0.011498, 0.010117, -0.003283, 0.035321, -0.024277, -0.010588, 0.008564, -0.011422, 0.000000, 0.000000, -0.004740, 0.015915, -0.003308, 0.039327, 0.011687, 0.008751, -0.000692, -0.013209, 0.028474, 0.002420, 0.005962, -0.005395, 0.000978, 0.001942, 0.000000, 0.000000, -0.007218, 0.016751, -0.011619, 0.021528, -0.038850, 0.009264, 0.010725, 0.004384, 0.006119, -0.000986, -0.012389, 0.000864, -0.045193, -0.002588, 0.000000, 0.000000, 0.008457, 0.010129, 0.039498, 0.009834, -0.027699, -0.002532, 0.000424, 0.003306, 0.002948, -0.027549, -0.005241, 0.018789, -0.002282, -0.001498, 0.000000, 0.000000, -0.012058, -0.024209, 
0.019102, -0.016935, 0.008919, 0.021434, 0.014091, -0.000999, -0.005697, -0.029482, -0.003519, -0.005192, -0.027100, 0.042322, 0.000000, 0.000000, 0.029448, -0.011495, -0.010061, 0.009693, 0.008868, -0.049566, 0.043812, -0.026168, 0.010566, 0.031932, -0.045211, -0.060461, 0.023203, -0.015921, 0.000000, 0.000000, 0.012219, 0.033027, 0.001880, -0.018009, -0.004701, 0.019328, -0.012347, 0.009053, -0.007779, 0.014100, 0.000323, 0.009219, -0.034267, -0.000818, 0.000000, 0.000000, 0.028298, -0.007726, 0.014996, -0.004753, -0.015102, 0.014615, 0.020100, -0.005198, 0.019050, -0.005915, -0.037964, 0.038992, 0.007553, -0.024359, 0.000000, 0.000000, -0.057250, 0.007992, -0.015845, 0.021069, -0.011023, 0.005137, 0.006895, -0.020550, 0.003153, 0.005651, 0.000051, 0.007102, -0.041396, 0.011692, 0.000000, 0.000000, 0.025010, 0.003212, 0.027286, -0.009397, 0.008203, 0.014740, 0.012924, -0.004897, 0.020508, -0.025915, 0.018534, 0.014314, -0.008626, -0.006926, 0.000000, 0.000000, -0.030387, -0.013720, 0.011447, -0.009731, -0.001681, 0.026530, 0.011044, 0.011050, 0.005509, 0.035469, -0.021356, -0.017869, -0.001684, -0.007325, 0.000000, 0.000000, -0.008075, 0.014332, -0.000987, 0.033039, 0.007302, 0.015096, 0.001464, -0.007219, 0.027861, 0.004104, -0.003279, -0.000529, 0.002723, -0.001495, 0.000000, 0.000000, -0.013846, 0.018238, -0.019948, 0.010105, -0.023420, 0.005125, 0.011763, 0.000461, 0.009316, -0.003086, -0.010118, -0.002827, -0.049115, -0.000038, 0.000000, 0.000000, 0.011829, 0.012901, 0.038859, 0.017120, -0.019180, -0.003438, -0.005534, -0.002018, 0.004157, -0.027611, -0.006314, 0.014886, 0.000016, 0.000785, 0.000000, 0.000000, -0.012399, -0.024660, 
0.035176, -0.018595, 0.019363, 0.023968, 0.011565, -0.017853, -0.027365, -0.033497, -0.002606, -0.000000, -0.006047, 0.028469, 0.000000, 0.000000, 0.020952, -0.014499, 0.006645, 0.004735, 0.007831, -0.050721, 0.039671, -0.021898, -0.001000, 0.049055, -0.037665, -0.049345, 0.045654, -0.035893, 0.000000, 0.000000, -0.015992, 0.021519, 0.003260, -0.018878, -0.011446, 0.026348, -0.011963, 0.014266, -0.008817, 0.008474, -0.008246, 0.013376, -0.050760, 0.013072, 0.000000, 0.000000, 0.041829, 0.001825, 0.012659, -0.007878, -0.008091, 0.005450, 0.024077, -0.002966, 0.015904, 0.014210, -0.045820, 0.044029, 0.014023, -0.035817, 0.000000, 0.000000, -0.077101, 0.008705, -0.026634, 0.017838, -0.025988, 0.019954, -0.002033, -0.009167, 0.003713, -0.010244, 0.015965, -0.003258, -0.025339, 0.013409, 0.000000, 0.000000, 0.025663, -0.004385, 0.045544, -0.014457, 0.013309, 0.005210, 0.009722, -0.011619, 0.023203, -0.009412, 0.036645, 0.009983, -0.001921, -0.022266, 0.000000, 0.000000, -0.039074, -0.013947, 0.024023, -0.008021, 0.000790, 0.023433, 0.017356, -0.004997, -0.005217, 0.045834, -0.021962, -0.001580, -0.006625, -0.007156, 0.000000, 0.000000, -0.012781, 0.026189, -0.006396, 0.040676, -0.002620, 0.017984, -0.003319, -0.003279, 0.036963, -0.008563, -0.010654, -0.015141, -0.003909, -0.003187, 0.000000, 0.000000, -0.005678, 0.020880, -0.026103, 0.010143, -0.041310, 0.011521, 0.010332, -0.001486, 0.008434, 0.008898, -0.000641, -0.009089, -0.049241, -0.005249, 0.000000, 0.000000, 0.003752, 0.005103, 0.033261, 0.019938, -0.016637, -0.003942, -0.002326, -0.006745, -0.000612, -0.013068, -0.013160, 0.028311, 0.002375, -0.000207, 0.000000, 0.000000, -0.005690, -0.022416, 
0.062863, -0.034795, 0.010657, 0.039123, -0.018664, -0.008995, -0.016023, -0.056934, 0.012860, 0.010055, -0.009236, 0.031144, 0.000000, 0.000000, 0.010267, -0.020469, -0.000715, 0.013725, 0.004413, -0.035688, 0.047593, -0.040208, 0.000114, 0.043574, -0.066991, -0.014690, 0.039407, -0.043177, 0.000000, 0.000000, -0.014335, 0.041281, 0.000785, -0.020886, -0.008169, 0.024198, 0.007900, 0.002045, -0.009383, 0.015701, -0.024255, 0.025581, -0.056573, 0.009019, 0.000000, 0.000000, 0.044838, 0.002376, 0.016847, -0.014229, -0.001904, 0.005635, 0.026439, 0.000580, 0.012635, 0.014954, -0.047746, 0.049174, 0.017797, -0.043465, 0.000000, 0.000000, -0.090707, 0.011045, -0.049548, 0.031714, -0.022962, 0.019399, 0.002327, -0.011807, -0.009586, 0.015012, 0.012158, 0.002057, -0.026465, 0.003771, 0.000000, 0.000000, 0.019736, 0.004173, 0.041823, -0.012153, 0.010729, 0.005597, 0.006669, -0.022290, 0.026203, -0.019782, 0.025138, 0.020929, -0.001171, -0.022173, 0.000000, 0.000000, -0.034269, -0.007017, 0.034913, -0.016112, -0.002874, 0.018963, 0.015246, -0.002976, 0.000855, 0.032508, -0.028559, -0.001565, -0.004202, -0.003992, 0.000000, 0.000000, -0.006808, 0.016459, 0.001266, 0.047828, -0.013932, 0.031453, -0.015081, 0.002263, 0.030173, -0.016459, -0.020607, -0.009766, -0.007325, -0.000723, 0.000000, 0.000000, -0.009157, 0.014815, -0.027241, 0.010302, -0.035863, 0.020602, 0.003758, -0.004125, 0.000459, 0.019696, 0.003243, -0.011853, -0.052066, -0.003640, 0.000000, 0.000000, 0.009136, 0.004081, 0.022605, 0.023886, -0.017191, 0.001444, 0.011982, -0.006829, 0.008621, -0.020547, -0.000781, 0.026190, 0.005295, 0.000420, 0.000000, 0.000000, -0.004368, -0.016629, 
0.069438, -0.035930, 0.014803, 0.041667, -0.011674, -0.010919, -0.008107, -0.060173, -0.000119, 0.001639, -0.013169, 0.032282, 0.000000, 0.000000, 0.015752, -0.018338, -0.005825, 0.006175, 0.014062, -0.038326, 0.055021, -0.046544, 0.010741, 0.055400, -0.091168, -0.003273, 0.035109, -0.058563, 0.000000, 0.000000, 0.000621, 0.043828, -0.004039, -0.023784, -0.018842, 0.028492, 0.025578, -0.002438, -0.004987, 0.018015, -0.031681, 0.021982, -0.051239, 0.002841, 0.000000, 0.000000, 0.049431, 0.004941, 0.023073, 0.000790, 0.000372, 0.005594, 0.027288, -0.009054, 0.019018, 0.001076, -0.055645, 0.045568, 0.002185, -0.032859, 0.000000, 0.000000, -0.083860, 0.007997, -0.044691, 0.023615, -0.012416, 0.016235, -0.019505, 0.018085, -0.021352, 0.024845, 0.020116, -0.005331, -0.027065, -0.003320, 0.000000, 0.000000, 0.009606, -0.000218, 0.043784, -0.017811, 0.016861, 0.007076, -0.010408, -0.011649, 0.019300, -0.018360, 0.055079, 0.013823, 0.006840, -0.011607, 0.000000, 0.000000, -0.034788, -0.006665, 0.031518, -0.027542, -0.024483, 0.028181, 0.022810, -0.001381, 0.006628, 0.038002, -0.031661, -0.012813, -0.000297, 0.007777, 0.000000, 0.000000, 0.003735, 0.018385, 0.011810, 0.038961, -0.014097, 0.032675, 0.009777, -0.008811, 0.019854, -0.007963, -0.044529, -0.005553, -0.000407, -0.023488, 0.000000, 0.000000, -0.012195, 0.012213, -0.020152, 0.002920, -0.026351, 0.013856, 0.000596, -0.011667, -0.002903, 0.030061, 0.005874, -0.017659, -0.054966, -0.001887, 0.000000, 0.000000, 0.016207, -0.006575, 0.031039, 0.028841, -0.016959, 0.003471, 0.002537, -0.002699, 0.016367, -0.021585, -0.007628, 0.021407, -0.001339, 0.013918, 0.000000, 0.000000, 0.007762, -0.011438, 
